2185,1447,1346,1764,2777,3222,1624,4025,2391,3877,4322,4118,4308,4539,4662,4936,5230,4944,5581,5528,5825,6363,5761,6720,7400,7375,8801,8586,7870,8716,9077,9554,9668,9408,9886,9980,10115,10263,10445,10503,10966
2139,1242,1136,2049,2796,3055,1513,3036,2566,3456,4230,4046,4340,4428,4983,5167,5389,5051,5125,5781,6021,5997,6422,7080,7393,7586,7768,8477,882962,8762,9250,9510,9478,10036,10131,10006,10611,10619,10485,11482,11542
2141,1420,1328,1939,2345,3326,1543,3040,3020,3583,4520,4006,4614,4549,4687,5075,5640,5184,5760,6039,6013,6091,5946,6661,7885,8194,7779,7632,8505,9392,8451,9095,9386,9159,9393,9460,10072,10510,10822,10620,10766
1676,1439,1299,1538,2284,3642,1786,3070,2303,3670,4505,4232,4461,4473,4794,5008,5453,5261,5558,5847,6066,6025,6150,7001,7441,7102,7641,7993,8008,8640,8502,9418,8953,9361,9556,10069,9969,10220,10351,23401,11214
1606,1244,1241,1787,2535,3289,1457,3107,1933,3686,4324,4258,4246,4668,4579,5256,5703,4910,5596,5800,5915,6155,6092,7186,7181,7821,8203,7972,8185,8375,8271,8400,8824,9322,9734,9621,10017,10490,10476,10896,10832
1606,1448,1156,1712,2640,3462,1677,3295,2165,3459,4169,4124,4252,4395,4464,4906,5395,5083,5403,5594,5690,6107,6009,7015,7123,7454,7736,8160,8014,8353,9056,10256,8807,9792,9875,9886,10167,10364,10602,10509,10857
1634,1201,1360,1613,2705,3419,1515,3170,2476,3525,4338,4389,4316,4585,5176,4836,5385,5992,5645,5704,5905,6187,6290,6975,7556,7665,8024,7641,8553,8707,8700,9144,9481,9209,9608,9547,10253,10157,10485,10760,10951
1661,1239,1146,1858,2551,3712,1485,2950,2634,3470,4321,4193,4545,4643,4816,4645,5523,5077,5571,6078,6092,6667,6455,6791,7159,7278,7974,8015,8312,8453,8215,8596,8836,30881,9778,9976,10337,9842,10290,11045,11054
1784,1316,1306,1699,2619,3657,1521,2859,1830,3677,4701,4386,4507,4956,5021,4746,5435,5064,5440,5718,5883,6210,6205,6993,7434,7525,7837,8115,8187,7966,8711,8927,8954,9830,9615,9915,10142,10039,10487,10586,10809
1630,1267,1242,1605,2603,3460,1457,3126,2267,3719,4183,4010,4736,4544,4937,4855,5452,5501,6005,5714,5619,6088,5977,7178,7149,7091,7667,8055,8472,8734,8408,8504,9410,9777,9308,9493,10171,10208,10226,10403,10980
1557,1262,1242,1475,2762,3403,1635,3353,2011,3190,4196,4248,4190,4483,4695,4519,5466,4773,5215,5570,5671,5975,5979,6981,7124,7433,7479,7759,8173,8296,8739,9016,9040,9636,9507,9696,10001,9942,10342,10812,10741
1563,1189,1224,1865,2752,3476,1688,3048,2448,3245,4106,4189,4151,4526,4478,4657,5434,5140,5200,5297,5745,5874,5958,7244,7195,7722,7584,8506,8172,8505,8722,8617,8989,9701,9527,9631,9890,10136,10398,10617,10727
1597,1139,1254,1809,3108,3443,1589,2833,2149,3359,4078,3973,4060,4531,4447,4830,5481,5291,5216,5856,5568,5989,5957,7077,6944,7413,7242,7658,8388,8346,8609,8725,9226,9295,9393,9899,10263,10479,10409,10554,10746
1538,1262,1373,1732,2887,3155,1836,2798,2259,3517,4257,4249,4419,4241,5177,4561,5556,5242,5100,5629,5464,5689,6032,7040,7191,7395,8089,7898,7842,8122,8414,9020,8895,9728,9199,10036,10238,9709,10234,10279,10844
1697,1155,1210,1506,2600,3137,1471,3278,1760,3364,4413,4100,4640,4551,4372,4839,5139,5655,5197,5578,6052,5970,5887,7262,6760,7219,7841,7800,7933,8209,8145,8725,9105,9164,9651,9547,10290,10366,10068,10696,10852
1595,1121,1141,1709,2422,3130,1468,2943,2581,2929,4160,4059,4283,4400,4745,5000,5245,5277,5339,5773,5950,6110,6208,7102,6794,7151,7749,8038,8097,8528,8531,9111,8699,9454,9541,10011,10132,10069,15767,10577,11026
1820,1171,1083,1394,2327,3160,1419,2773,1876,3346,4318,4189,4368,4661,4435,4828,5160,4933,5474,5760,5860,6077,6353,6947,7044,6981,7420,7840,8024,8713,8683,8712,9205,9278,9374,9908,9965,10266,10788,10337,10925
1571,1384,1120,1524,2293,3300,1504,2648,2409,3149,4124,4055,4004,4306,4986,4756,5086,5203,5421,5705,5868,5879,5862,6752,7270,7290,6923,8105,8088,8049,8400,8823,8940,9453,9756,9912,10234,10512,11101,10781,11003
1465,1288,1084,1383,2461,3322,1472,3229,2847,2996,3892,4073,4238,4386,4836,4818,5206,5200,5292,6036,5901,6118,5904,6794,6666,6844,8103,7593,8158,8469,8022,8371,9174,9393,9464,9246,9458,10025,9993,10578,10803
1671,1211,1292,1641,2434,3232,1672,2623,1981,3441,4599,4228,4132,4393,4678,4665,5044,4985,5788,5610,5675,6162,6467,6934,6615,7256,6925,8204,8700,7747,8604,8843,8637,9433,9151,9593,9557,9888,10329,10319,10411
1701,1170,1198,1357,2404,3198,1654,2805,2773,2958,4197,4147,4272,5130,4882,4833,5194,4999,5433,5896,5885,5871,5655,6876,7299,7608,7061,7294,7942,8264,8373,8672,9267,8899,9380,9388,9593,9853,10200,10560,10859
1458,1096,1181,1600,2283,3294,1529,3205,2611,3179,4140,4143,3989,4489,4910,4829,5495,5220,5339,6116,5701,5701,6017,6704,6376,6465,19960,7875,8282,7743,8060,8438,9193,8606,9231,9208,9820,9902,10716,10244,10525
1630,1348,1271,1497,2656,3158,1537,2582,2118,3421,4047,4042,4225,4855,4293,4534,5355,4963,5303,5900,5614,6161,5790,7028,6560,7063,7147,7669,8099,7978,8138,8317,9010,8522,8953,9590,9477,11536,9744,10379,10333
1509,1162,1089,1360,2766,3351,1551,2801,2155,2808,3885,3790,3971,4269,4754,4792,5178,5122,5087,5573,5582,5467,5695,7186,6271,6492,7457,7646,8679,7837,8222,9051,8402,9141,9450,10234,10590,10360,9881,10343,10530
1579,1159,1306,1435,2258,3172,1652,2907,2272,2970,4071,4293,4520,4739,4780,4744,4932,5146,5250,5318,6092,5557,5902,7052,6504,7188,7111,8542,8051,8198,8687,8642,8517,8899,9455,9578,10159,10039,10016,10466,10619
1727,1089,1044,1380,2687,3135,1420,2482,2141,3240,4056,3909,4213,4583,4817,4651,5249,4850,5118,5815,5606,5824,5940,6965,7109,7369,7402,7624,8112,8229,8584,8920,8736,9120,9574,9461,10195,10500,10017,10327,10741
1463,1140,1100,1274,2208,2917,1576,2555,2276,3284,3882,3932,11798,4460,4765,4662,5005,5548,5526,5797,5991,6108,5806,6685,6480,7003,7010,8260,7857,7939,8375,8584,9296,9260,9004,9499,9913,9676,10156,10297,10446
1796,1131,1314,1276,2397,3149,1455,2591,2370,3138,4100,4207,4063,4112,4690,5227,4684,5182,5123,5569,5599,5654,6185,6907,6653,7171,6825,7691,8243,8207,8490,8295,8630,9485,9274,9333,9831,9935,10342,10371,10901
1362,1131,1124,1346,2680,3090,1420,2625,1962,3355,4032,3966,4052,4660,4435,4644,5028,4958,5380,5501,5474,6055,5885,7025,6605,6881,7425,7595,8160,7811,8147,8148,8551,8739,9199,9166,10089,10229,10046,10324,10635
1501,1168,1175,1335,2242,3369,1933,2936,2107,2925,3847,4268,4059,4717,4796,5530,5024,5481,5406,5476,5925,5923,6718,7185,6221,6404,7076,7560,8303,7590,8360,8523,8655,9057,9123,9421,9981,9869,10216,10698,10693
1581,1226,1077,1479,2437,3131,1779,2777,2108,3034,4293,4053,4401,4626,4992,4622,5373,5605,6244,5906,6317,6488,5970,7456,6842,7023,6966,7523,7983,8119,8228,8348,9113,9085,9038,9111,9343,10386,9895,10591,10963
1502,1127,1170,1578,2267,2936,1799,2552,2141,2972,3889,4084,4278,4530,4985,4813,5468,5265,5634,5764,6113,6363,6215,6849,6580,7885,7178,7560,8054,8167,8021,8545,9013,8912,9604,9138,9616,9415,10806,10178,10720
